30/05/2012,HUILA,AIPE,Miércoles,0:00,-,URBANA,PERIMETRO URBANO,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,41016000,1
30/05/2012,MAGDALENA,EL PIÑON,Miércoles,10:00,-,RURAL,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,47258000,1
30/05/2012,NARIÑO,SAN ANDRES DE TUMACO,Miércoles,3:00,AVENIDA LA PLAYA,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ARMA BLANCA,NO REPORTADO,NO REPORTADO,21,FEMENINO,NO REPORTADO,COLOMBIA,NO REPORTA,NO REPORTADO,NO REPORTADO,52835000,1
30/05/2012,QUINDÍO,ARMENIA (CT),Miércoles,0:00,LA FACHADA,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,3,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,63001000,1
30/05/2012,QUINDÍO,MONTENEGRO,Miércoles,19:00,ZONA CENTRO,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,23,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,63470000,1
30/05/2012,RISARALDA,PEREIRA (CT),Miércoles,0:00,EL DANUBIO,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,66001000,1
30/05/2012,RISARALDA,PEREIRA (CT),Miércoles,17:30,LA UNIDAD,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,NO REPORTA,NO REPORTADO,NO REPORTADO,66001000,1
30/05/2012,SAN ANDRÉS,SAN ANDRÉS (CT),Miércoles,17:00,BARRIO NATANIA,URBANA,VIAS PUBLICAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,NO REPORTADO,NO REPORTADO,8,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,88001000,1
30/05/2012,SANTANDER,BUCARAMANGA (CT),Miércoles,0:30,CENTRO,URBANA,PARQUES,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR (CIRCUNSTANCIAS AGRAVACIÓN,NO REPORTADO,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,PENSIONADO,NO REPORTADO,SECUNDARIA,68001000,1
30/05/2012,SANTANDER,BUCARAMANGA (CT),Miércoles,8:00,PROVENZA,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,NO REPORTADO,A PIE,A PIE,21,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,68001000,1
30/05/2012,SANTANDER,BUCARAMANGA (CT),Miércoles,16:00,LA UNIVERSIDAD,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,6,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,68001000,1
30/05/2012,SUCRE,SINCELEJO (CT),Miércoles,17:30,SAN CARLOS,URBANA,VIAS PUBLICAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,4,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,ANALFABETA,70001000,1
30/05/2012,VALLE,CALI (CT),Miércoles,20:30,LAUREANO GOMEZ E15,URBANA,CASAS DE HABITACION,ARTÍCULO 218. PORNOGRAFÍA CON MENORES,NO REPORTADO,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,76001000,1
30/05/2012,VALLE,CANDELARIA,Miércoles,20:30,ARBOLEDA CAMPESTRE (23-S-6-3),URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ARMA BLANCA,A PIE,A PIE,25,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,76130000,1
30/05/2012,VALLE,CARTAGO,Miércoles,23:50,INMACULADA,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,NO REPORTADO,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,76147000,1
31/05/2012,ANTIOQUIA,ZARAGOZA,Jueves,23:30,LA ESMERALDA,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,5895000,1
31/05/2012,BOYACÁ,LA VICTORIA,Jueves,0:00,VDA. SAN MARTIN,RURAL,LOTE BALDIO,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,15401000,1
31/05/2012,BOYACÁ,MONIQUIRÁ,Jueves,14:00,VDA. CORALINA,RURAL,FINCAS Y SIMILARES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,6,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,15469000,1
31/05/2012,CALDAS,LA DORADA,Jueves,5:00,CONCORDIA,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ARMA BLANCA,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,17380000,1
31/05/2012,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Jueves,23:00,SANTA ISABEL,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,19,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,NO REPORTADO,SECUNDARIA,18753000,1
31/05/2012,CAUCA,LA SIERRA,Jueves,0:00,Vda Taruca,RURAL,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,19392000,1
31/05/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12:00,VILLA ANITA    E-8,URBANA,VIAS PUBLICAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,8,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,11001000,1
31/05/2012,GUAINÍA,INÍRIDA (CT),Jueves,7:00,EL PARAISO,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,NO REPORTADO,NO REPORTA,NO REPORTADO,NO REPORTADO,94001000,1
31/05/2012,GUAJIRA,MAICAO,Jueves,15:00,LA CONCEPCION,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,33,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADA,PRIMARIA,44430000,1
31/05/2012,GUAJIRA,RIOHACHA (CT),Jueves,8:00,CIUDADELA EL DIVI DIVI,RURAL,RANCHERIA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,PRIMARIA,44001000,1
31/05/2012,GUAJIRA,RIOHACHA (CT),Jueves,20:00,NUEVO HORIZONTE,URBANA,VIAS PUBLICAS,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,NO REPORTADO,A PIE,A PIE,13,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,44001000,1
31/05/2012,HUILA,NEIVA (CT),Jueves,2:30,LAS GRANJAS,URBANA,VIAS PUBLICAS,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,ARMA DE FUEGO,A PIE,A PIE,19,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,41001000,1
31/05/2012,HUILA,NEIVA (CT),Jueves,2:30,LAS GRANJAS,URBANA,VIAS PUBLICAS,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,ARMA DE FUEGO,A PIE,A PIE,20,FEMENINO,SOLTERO,COLOMBIA,COMERCIANTE,NO REPORTADO,SECUNDARIA,41001000,1
31/05/2012,META,SAN CARLOS DE GUAROA,Jueves,11:25,LAGUITO,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,NO REPORTA,NO REPORTADO,PRIMARIA,50680000,1
31/05/2012,NARIÑO,ANCUYÁ,Jueves,16:40,VEREDA LA LOMA,RURAL,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,NO REPORTADO,NO REPORTA,NO REPORTADO,NO REPORTADO,NO REPORTA,NO REPORTADO,NO REPORTADO,52036000,1
31/05/2012,NARIÑO,GUAITARILLA,Jueves,0:00,CENTRO,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,NO REPORTADO,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,52320000,1
31/05/2012,NARIÑO,PASTO (CT),Jueves,16:30,VDA CHARGUAYACO GENOY,RURAL,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ARMA DE FUEGO,VEHICULO,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,NO REPORTADO,52001000,1
31/05/2012,NARIÑO,PASTO (CT),Jueves,16:30,VDA CHARGUAYACO GENOY,RURAL,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ARMA DE FUEGO,VEHICULO,A PIE,20,FEMENINO,CASADO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,52001000,1
31/05/2012,NORTE DE SANTANDER,CÚCUTA (CT),Jueves,0:00,BARRIO CONTENTO,URBANA,VIAS PUBLICAS,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),NO REPORTADO,NO REPORTADO,NO REPORTADO,30,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,54001000,1
31/05/2012,NORTE DE SANTANDER,VILLA DEL ROSARIO,Jueves,4:25,BARRIO LA PALMITA,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,NO REPORTADO,NO REPORTADO,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,54874000,1
31/05/2012,QUINDÍO,ARMENIA (CT),Jueves,16:28,LAS COLINAS,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,63001000,1
31/05/2012,QUINDÍO,ARMENIA (CT),Jueves,17:00,LAS COLINAS,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,63001000,1
31/05/2012,SANTANDER,BUCARAMANGA (CT),Jueves,0:00,CAFE MADRID,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,NO REPORTADO,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,68001000,1
31/05/2012,SANTANDER,BUCARAMANGA (CT),Jueves,8:00,BOLIVAR,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,68001000,1
31/05/2012,SANTANDER,BUCARAMANGA (CT),Jueves,8:00,MINUTO DE DIOS,URBANA,CASAS DE HABITACION,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,NO REPORTADO,A PIE,A PIE,61,FEMENINO,VIUDO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,68001000,1
31/05/2012,SANTANDER,BUCARAMANGA (CT),Jueves,18:00,CAMPO HERMOSO,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,NO REPORTADO,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,68001000,1
31/05/2012,SANTANDER,FLORIDABLANCA,Jueves,0:00,SAN EXPEDICTO,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,68276000,1
31/05/2012,SUCRE,SAN MARCOS,Jueves,9:30,PRIMERO DE JUNIO,URBANA,CASAS DE HABITACION,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,NO REPORTADO,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,70708000,1
31/05/2012,VALLE,CARTAGO,Jueves,10:00,CAMELLON DEL QUINDÍO,URBANA,VIAS PUBLICAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,5,MASCULINO,SOLTERO,COLOMBIA,NO REPORTA,NO REPORTADO,ANALFABETA,76147000,1
31/05/2012,VALLE,PALMIRA,Jueves,19:30,LAS DELICIAS,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,76520000,1
1/6/2012,ANTIOQUIA,TURBO,Viernes,14:44,-,RURAL,FINCAS Y SIMILARES,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,5837000,1
1/6/2012,ANTIOQUIA,YARUMAL,Viernes,0:00,CHORROS BLANCOS - JOSE MARIA CORDOBA,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,NO REPORTADO,FEMENINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,5887000,1
1/6/2012,ARAUCA,ARAUCA (CT),Viernes,15:00,LAS AMERICAS,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,NO REPORTADO,VEHICULO,A PIE,38,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,81001000,1
1/6/2012,ARAUCA,ARAUCA (CT),Viernes,16:00,SANTAFE,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,NO REPORTADO,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,81001000,1
1/6/2012,ATLÁNTICO,BARRANQUILLA (CT),Viernes,12:45,LA PAZ,URBANA,VIAS PUBLICAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,CONDUCTOR MOTOCICLETA,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,8001000,1
1/6/2012,ATLÁNTICO,SOLEDAD,Viernes,8:00,COSTA HERMOSA,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,8758000,1
1/6/2012,BOLÍVAR,EL CARMEN DE BOLÍVAR,Viernes,16:00,-,RURAL,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,13244000,1
1/6/2012,BOLÍVAR,SAN JACINTO DEL CAUCA,Viernes,20:10,-,RURAL,TROCHA,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,13655000,1
1/6/2012,BOYACÁ,BOYACÁ,Viernes,19:45,VDA. RIQUE,RURAL,POTREROS,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,NO REPORTADO,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,15104000,1
1/6/2012,BOYACÁ,TUNJA (CT),Viernes,0:00,BARRIO TRIUNFO,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,15001000,1
1/6/2012,CALDAS,LA DORADA,Viernes,0:00,LAS FERIAS,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,NO REPORTA,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,17380000,1
1/6/2012,CALDAS,MARULANDA,Viernes,20:12,CENTRO,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,NO REPORTADO,NO REPORTADO,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,17446000,1
1/6/2012,CAQUETÁ,FLORENCIA (CT),Viernes,11:15,LAS MALVINAS,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ARMA BLANCA,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,18001000,1
1/6/2012,CAQUETÁ,FLORENCIA (CT),Viernes,11:15,LAS MALVINAS,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ARMA BLANCA,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,18001000,1
1/6/2012,CAQUETÁ,FLORENCIA (CT),Viernes,11:15,LAS MALVINAS,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ARMA BLANCA,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,18001000,5
1/6/2012,CASANARE,YOPAL (CT),Viernes,14:00,EL CENTRO,URBANA,VIAS PUBLICAS,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),NO REPORTADO,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,85001000,1
1/6/2012,CAUCA,SANTANDER DE QUILICHAO,Viernes,21:00,BELEN,URBANA,VIAS PUBLICAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,19698000,1
1/6/2012,CESAR,VALLEDUPAR (CT),Viernes,10:00,BELLO HORIZONTE,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,20001000,1
1/6/2012,CHOCÓ,QUIBDÓ (CT),Viernes,18:00,TOMAS PEREZ,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ARMA DE FUEGO,A PIE,A PIE,21,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,27001000,1
1/6/2012,CHOCÓ,RÍO QUITO,Viernes,15:00,-,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ARMA BLANCA,A PIE,A PIE,36,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,27600000,1
1/6/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,0:00,LA AURORA I SECTOR E-5,URBANA,VIAS PUBLICAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,11001000,1
1/6/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,0:00,LAS CRUCES E-3,URBANA,VIAS PUBLICAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,8,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,11001000,1
1/6/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2:00,LA BELLEZA E-4,URBANA,CASAS DE HABITACION,ARTÍCULO 210 A. ACOSO SEXUAL,NO REPORTADO,NO REPORTADO,NO REPORTADO,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,11001000,1
1/6/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,8:00,SAN ANTONIO DE ENGATIVA E-10,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,2,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,ANALFABETA,11001000,1
1/6/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,10:00,DANUBIO AZUL E-5,URBANA,VIAS PUBLICAS,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,NO REPORTADO,A PIE,A PIE,19,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
1/6/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,11:30,PIAMONTE E-7,URBANA,VIAS PUBLICAS,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,11001000,1
1/6/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12:00,JUAN REY E-4,URBANA,TALLERES,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,NO REPORTADO,NO REPORTADO,NO REPORTADO,14,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,11001000,1
1/6/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,14:00,TEUSAQUILLO E-13,URBANA,CASAS DE HABITACION,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,NO REPORTADO,NO REPORTADO,NO REPORTADO,89,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
1/6/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,16:00,ALFONSO LÓPEZ SECTOR CHARALA E-5,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,NO REPORTADO,NO REPORTADO,8,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,11001000,1
1/6/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,20:20,CERROS NORTE E-1,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,11001000,1
1/6/2012,GUAJIRA,RIOHACHA (CT),Viernes,14:00,-,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,34,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,INGENIERO INDUSTRIAL,SUPERIOR,44001000,1
