1/1/2013,CÓRDOBA,MONTERÍA (CT),ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Martes,0:00:00,SANTAFE,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,23001000,1
1/1/2013,CÓRDOBA,MONTERÍA (CT),ARTÍCULO 210 A. ACOSO SEXUAL,Martes,14:00:00,MOCARI,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,23001000,1
1/1/2013,CÓRDOBA,TIERRALTA,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Martes,0:00:00,VILLA DEL RIO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,23807000,1
1/1/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Martes,0:00:00,URB. MIRAVALLE E-5,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,1
1/1/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Martes,20:00:00,BRASILIA I SECTOR E-7,URBANA,APARTAMENTO,CONTUNDENTES,A PIE,A PIE,25,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,1
1/1/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Martes,5:00:00,CENTRO USME E-5,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,45,MASCULINO,SEPARADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,1
1/1/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Martes,22:30:00,EL PARAISO E-19,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,25,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
1/1/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Martes,23:30:00,LOS COMUNEROS E-5,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,44,FEMENINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,1
1/1/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Martes,15:45:00,FRANCISCO JOSE DE CALDASS   E-8,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,1
1/1/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Martes,15:45:00,VILLA HERMOSA E-8,URBANA,CASAS DE HABITACION,ESCOPOLAMINA,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,1
1/1/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 206. ACTO SEXUAL VIOLENTO,Martes,0:00:00,BACHUE E-10,URBANA,PELUQUERIA Y SIMILARES,NO REPORTADO,A PIE,A PIE,32,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
1/1/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 206. ACTO SEXUAL VIOLENTO,Martes,10:00:00,ARBORIZADORA ALTA E-19,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,10,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,11001000,1
1/1/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),ARTÍCULO 206. ACTO SEXUAL VIOLENTO,Martes,10:00:00,URB. CARABELAS E-16,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,11001000,1
