7/11/2011,HUILA,NEIVA (CT),Lunes,0:00:00,TENERIFE,URBANA,INSTALACIONES DEL EJERCITO,CONTUNDENTES,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,41001000,,1
8/11/2011,HUILA,NEIVA (CT),Martes,12:00:00,CENTRO,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",-,A PIE,A PIE,31,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,41001000,,1
11/11/2011,HUILA,NEIVA (CT),Viernes,0:00:00,PUERTA DEL SOL,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,41001000,,1
11/11/2011,HUILA,NEIVA (CT),Viernes,18:00:00,VILLA LAUREL,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,41001000,,1
13/11/2011,HUILA,NEIVA (CT),Domingo,17:40:00,ALTICO,URBANA,VIAS PUBLICAS,NO REPORTADO,CONDUCTOR MOTOCICLETA,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41001000,,1
19/11/2011,HUILA,NEIVA (CT),Sábado,10:30:00,VEREDA EL TRIUNFO,RURAL,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,41001000,,1
22/11/2011,HUILA,NEIVA (CT),Martes,5:00:00,CONDOMINIO ALTOS DE LA PRADERA,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,19,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,41001000,,1
22/11/2011,HUILA,NEIVA (CT),Martes,0:00:00,LOS CEDROS,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41001000,,1
27/11/2011,HUILA,NEIVA (CT),Domingo,20:00:00,LAS GRANJAS,URBANA,HOSPITALES,-,A PIE,A PIE,23,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,41001000,,1
28/11/2011,HUILA,NEIVA (CT),Lunes,8:00:00,EL JARDIN,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,3,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,41001000,,1
29/11/2011,HUILA,NEIVA (CT),Martes,1:30:00,LA NACIONAL,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,19,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,PRIMARIA,41001000,,1
29/11/2011,HUILA,NEIVA (CT),Martes,0:00:00,LA TRINIDAD,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,9,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,41001000,,1
29/11/2011,HUILA,NEIVA (CT),Martes,0:00:00,LA TRINIDAD,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,12,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,41001000,,1
29/11/2011,HUILA,NEIVA (CT),Martes,0:00:00,LA TRINIDAD,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,13,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,41001000,,1
1/12/2011,HUILA,NEIVA (CT),Jueves,0:00:00,VICENTE ARAUJO,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41001000,,1
2/12/2011,HUILA,NEIVA (CT),Viernes,23:00:00,LA INDEPENDENCIA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,40,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,41001000,,1
4/12/2011,HUILA,NEIVA (CT),Domingo,16:00:00,VILLA CAFE,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,41001000,,1
7/12/2011,HUILA,NEIVA (CT),Miércoles,0:00:00,DARIO ECHANDIA,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41001000,,1
13/12/2011,HUILA,NEIVA (CT),Martes,16:30:00,PRADERAS DEL NORTE,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,41001000,,1
17/12/2011,HUILA,NEIVA (CT),Sábado,18:30:00,SAN BERNARDO,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,7,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,41001000,,1
17/12/2011,HUILA,NEIVA (CT),Sábado,17:00:00,COLMENAR ETAPA I,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,18,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,-,PRIMARIA,41001000,,1
21/12/2011,HUILA,NEIVA (CT),Miércoles,0:00:00,VILLA MARIA,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,9,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,41001000,,1
23/12/2011,HUILA,NEIVA (CT),Viernes,0:00:00,LA FLORESTA,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41001000,,1
25/12/2011,HUILA,NEIVA (CT),Domingo,23:00:00,SANTA INES,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,31,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,41001000,,1
25/12/2011,HUILA,NEIVA (CT),Domingo,1:30:00,CANAIMA,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,41001000,,1
26/12/2011,HUILA,NEIVA (CT),Lunes,0:00:00,EL OASIS,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,41001000,,1
1/1/2011,HUILA,ACEVEDO,Sábado,9:00:00,CENTRO,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,41006000,,1
1/1/2011,HUILA,ACEVEDO,Sábado,9:00:00,CENTRO,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,41006000,,2
1/2/2011,HUILA,ACEVEDO,Martes,8:00:00,VEREDA CARBONA,RURAL,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,41006000,,1
21/02/2011,HUILA,ACEVEDO,Lunes,10:00:00,VEREDA SAN ISIDRO,RURAL,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,41006000,,1
3/4/2011,HUILA,ACEVEDO,Domingo,13:30:00,VEREDA ANAYACO,RURAL,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,12,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,41006000,,1
16/04/2011,HUILA,ACEVEDO,Sábado,1:00:00,VEREDA LA VICTORIA,RURAL,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,41006000,,1
21/05/2011,HUILA,ACEVEDO,Sábado,9:00:00,CENTRO,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,12,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,41006000,,1
9/7/2011,HUILA,ACEVEDO,Sábado,9:00:00,SAN FRANCISCO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,41006000,,1
27/07/2011,HUILA,ACEVEDO,Miércoles,8:00:00,CENTRO,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,41006000,,1
20/08/2011,HUILA,ACEVEDO,Sábado,14:00:00,VEREDA EL ROSARIO,RURAL,CASAS DE HABITACION,-,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,41006000,,1
1/3/2011,HUILA,AGRADO,Martes,0:00:00,CHIMBAYACO,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,41013000,,1
9/4/2011,HUILA,AGRADO,Sábado,9:00:00,SAN AGUSTIN,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,76,FEMENINO,VIUDO,COLOMBIA,AMA DE CASA,-,PRIMARIA,41013000,,1
16/09/2011,HUILA,AGRADO,Viernes,0:00:00,CHIMBAYACO,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,18,FEMENINO,-,-,NO REPORTA,-,-,41013000,,1
28/02/2011,HUILA,AIPE,Lunes,0:00:00,VEREDA EL PATA,RURAL,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,41016000,,1
28/02/2011,HUILA,AIPE,Lunes,0:00:00,VEREDA EL PATA,RURAL,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,41016000,,1
20/03/2011,HUILA,AIPE,Domingo,0:00:00,SAN JOSE,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,8,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,41016000,,1
25/04/2011,HUILA,AIPE,Lunes,8:00:00,PUEBLO NUEVO,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,41016000,,1
12/9/2011,HUILA,AIPE,Lunes,0:00:00,CENTRO,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,19,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,41016000,,1
12/9/2011,HUILA,AIPE,Lunes,0:00:00,CENTRO,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,41016000,,1
16/10/2011,HUILA,AIPE,Domingo,1:00:00,VEREDA SAN ANTONIO,RURAL,CASAS DE HABITACION,-,A PIE,A PIE,2,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,41016000,,1
13/01/2011,HUILA,ALGECIRAS,Jueves,8:37:00,CENTRO,URBANA,VIAS PUBLICAS,-,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,41020000,,1
23/01/2011,HUILA,ALGECIRAS,Domingo,0:00:00,SAN JUANITO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,10,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,41020000,,1
6/2/2011,HUILA,ALGECIRAS,Domingo,0:00:00,-,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,41020000,,1
16/02/2011,HUILA,ALGECIRAS,Miércoles,14:58:00,CENTRO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,-,-,-,-,-,-,-,41020000,,1
19/02/2011,HUILA,ALGECIRAS,Sábado,8:00:00,VEREDA QUEBRADON SUR,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41020000,,1
1/4/2011,HUILA,ALGECIRAS,Viernes,0:00:00,VEREDA QUEBRADON SUR,RURAL,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,41020000,,1
17/05/2011,HUILA,ALGECIRAS,Martes,0:00:00,-,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41020000,,1
2/6/2011,HUILA,ALGECIRAS,Jueves,0:00:00,VEREDA BELLAVISTA,URBANA,FINCAS Y SIMILARES,-,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41020000,,1
6/6/2011,HUILA,ALGECIRAS,Lunes,12:00:00,VEREDA EL PARAISO,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,22,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,41020000,,1
16/06/2011,HUILA,ALGECIRAS,Jueves,20:30:00,JUAN 23,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,4,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,ANALFABETA,41020000,,1
24/07/2011,HUILA,ALGECIRAS,Domingo,0:00:00,-,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,4,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,ANALFABETA,41020000,,1
1/8/2011,HUILA,ALGECIRAS,Lunes,0:00:00,-,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,41020000,,1
1/8/2011,HUILA,ALGECIRAS,Lunes,0:00:00,-,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,55,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,41020000,,1
3/8/2011,HUILA,ALGECIRAS,Miércoles,0:00:00,-,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41020000,,1
10/9/2011,HUILA,ALGECIRAS,Sábado,0:00:00,VEREDA LA ARCADIA,RURAL,FINCAS Y SIMILARES,-,-,-,12,FEMENINO,SOLTERO,-,ESTUDIANTE,-,SECUNDARIA,41020000,,1
15/09/2011,HUILA,ALGECIRAS,Jueves,0:00:00,LAS COLINAS,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,26,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,41020000,,1
26/10/2011,HUILA,ALGECIRAS,Miércoles,0:00:00,-,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41020000,,1
17/03/2011,HUILA,ALTAMIRA,Jueves,0:00:00,CENTRO,URBANA,CASAS DE HABITACION,NO REPORTADO,-,A PIE,8,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,41026000,,1
19/01/2011,HUILA,CAMPOALEGRE,Miércoles,17:00:00,VEREDA SAN MIGUEL,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,41132000,,1
4/2/2011,HUILA,CAMPOALEGRE,Viernes,18:00:00,-,URBANA,DENTRO DE LA VIVIENDA,-,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41132000,,1
9/3/2011,HUILA,CAMPOALEGRE,Miércoles,20:30:00,SAN ISIDRO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,10,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41132000,,1
18/03/2011,HUILA,CAMPOALEGRE,Viernes,12:00:00,LAS MERCEDES,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,41132000,,1
5/7/2011,HUILA,CAMPOALEGRE,Martes,0:00:00,CENTRO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,8,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,41132000,,1
20/08/2011,HUILA,CAMPOALEGRE,Sábado,8:40:00,EUGENIO FERRO FALLA,URBANA,VIAS PUBLICAS,-,A PIE,A PIE,4,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,ANALFABETA,41132000,,1
30/10/2011,HUILA,CAMPOALEGRE,Domingo,2:00:00,VEREDA PIRAVANTE BAJO,URBANA,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,16,FEMENINO,SOLTERO,-,ESTUDIANTE,-,SECUNDARIA,41132000,,1
22/11/2011,HUILA,CAMPOALEGRE,Martes,12:00:00,VEREDA RIO NEIVA,RURAL,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,41132000,,1
19/12/2011,HUILA,CAMPOALEGRE,Lunes,9:00:00,-,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41132000,,1
19/12/2011,HUILA,CAMPOALEGRE,Lunes,1:00:00,-,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,41132000,,1
19/12/2011,HUILA,CAMPOALEGRE,Lunes,11:14:00,LA CARAGUAJA,URBANA,LOTE BALDIO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,41132000,,1
4/9/2011,HUILA,COLOMBIA,Domingo,2:00:00,VEREDA SANTANA,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41206000,,1
12/9/2011,HUILA,COLOMBIA,Lunes,17:00:00,VEREDA ANTILLAS,URBANA,FINCAS Y SIMILARES,NO REPORTADO,-,-,7,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,41206000,,1
8/1/2011,HUILA,GARZÓN,Sábado,8:00:00,SANTA LUCIA,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,41298000,,1
26/01/2011,HUILA,GARZÓN,Miércoles,8:00:00,VEREDA FILO DE POMPEYA,RURAL,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,-,PRIMARIA,41298000,,1
1/3/2011,HUILA,GARZÓN,Martes,6:00:00,VEREDA ZULUAGA,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,4,FEMENINO,SOLTERO,-,ESTUDIANTE,-,PRIMARIA,41298000,,1
3/4/2011,HUILA,GARZÓN,Domingo,17:00:00,PROVIVIENDA,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,41298000,,1
9/4/2011,HUILA,GARZÓN,Sábado,12:45:00,PROVIVIENDA,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41298000,,1
9/5/2011,HUILA,GARZÓN,Lunes,16:00:00,VEREDA BAJO SARTENEJO,RURAL,RODANDO SOBRE VIA - VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR MOTOCICLETA,A PIE,20,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,41298000,,1
18/05/2011,HUILA,GARZÓN,Miércoles,12:00:00,SAN ANTONIO,RURAL,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,7,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,41298000,,1
18/05/2011,HUILA,GARZÓN,Miércoles,13:30:00,VEREDA LA ULAMA,RURAL,RIOS,-,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41298000,,1
28/05/2011,HUILA,GARZÓN,Sábado,10:00:00,VEREDA LOS MILAGROS,RURAL,FINCAS Y SIMILARES,-,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,41298000,,1
6/6/2011,HUILA,GARZÓN,Lunes,20:30:00,LOS COMUNEROS,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,-,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,NO REPORTADO,41298000,,1
1/7/2011,HUILA,GARZÓN,Viernes,8:00:00,LAS MERCEDES,RURAL,FINCAS Y SIMILARES,-,-,-,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,41298000,,1
1/7/2011,HUILA,GARZÓN,Viernes,15:00:00,LOS COMUNEROS,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,41298000,,1
1/7/2011,HUILA,GARZÓN,Viernes,8:00:00,LOS FUNDADORES,URBANA,CASAS DE HABITACION,-,-,-,14,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,41298000,,1
5/7/2011,HUILA,GARZÓN,Martes,8:00:00,LAS MERCEDES,RURAL,FINCAS Y SIMILARES,-,-,-,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,ADMINISTRACION  HOTELERA,PRIMARIA,41298000,,1
6/8/2011,HUILA,GARZÓN,Sábado,2:30:00,VEREDA LA CAÑADA,RURAL,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,12,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41298000,,1
14/08/2011,HUILA,GARZÓN,Domingo,8:00:00,VEREDA MAJO,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,33,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,41298000,,1
28/08/2011,HUILA,GARZÓN,Domingo,9:30:00,LA GAITANA,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41298000,,1
29/08/2011,HUILA,GARZÓN,Lunes,14:00:00,VEREDA LAS BRISAS,RURAL,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41298000,,1
9/9/2011,HUILA,GARZÓN,Viernes,18:00:00,LAS PALMAS,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,15,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41298000,,1
20/09/2011,HUILA,GARZÓN,Martes,11:09:00,EL JARDIN,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,41298000,,1
8/10/2011,HUILA,GARZÓN,Sábado,23:00:00,VEREDA SAN GERARDO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,FEMENINO,SOLTERO,COLOMBIA,NO REPORTA,-,PRIMARIA,41298000,,1
12/10/2011,HUILA,GARZÓN,Miércoles,10:00:00,NUEVO HORIZONTE,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41298000,,1
18/10/2011,HUILA,GARZÓN,Martes,15:00:00,VEREDA MESITAS,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,65,FEMENINO,VIUDO,COLOMBIA,AMA DE CASA,-,PRIMARIA,41298000,,1
5/11/2011,HUILA,GARZÓN,Sábado,17:00:00,VEREDA VILLA RICA,RURAL,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,13,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41298000,,1
9/11/2011,HUILA,GARZÓN,Miércoles,10:00:00,VEREDA LAS MERCEDES,RURAL,FINCAS Y SIMILARES,-,-,-,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41298000,,1
13/11/2011,HUILA,GARZÓN,Domingo,15:00:00,VEREDA VILLA RICA,URBANA,FINCAS Y SIMILARES,NO REPORTADO,-,-,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41298000,,1
13/11/2011,HUILA,GARZÓN,Domingo,11:00:00,LOS GUADUALES,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,3,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,41298000,,1
26/11/2011,HUILA,GARZÓN,Sábado,15:00:00,-,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41298000,,1
25/12/2011,HUILA,GARZÓN,Domingo,19:00:00,LA LIBERTAD,URBANA,DENTRO DE LA VIVIENDA,-,A PIE,A PIE,12,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41298000,,1
1/1/2011,HUILA,GIGANTE,Sábado,1:00:00,VEREDA LA PRADERA,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,10,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41306000,,1
1/1/2011,HUILA,GIGANTE,Sábado,1:00:00,VEREDA LA PRADERA,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41306000,,1
7/1/2011,HUILA,GIGANTE,Viernes,0:00:00,VEREDA EL RODEO,RURAL,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41306000,,1
