4/4/2010,VALLE,CALI (CT),Domingo,21:00,VILLA DEL LAGO E13,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,30,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,76001000,1,,,
5/4/2010,BOYACÁ,DUITAMA,Lunes,11:47,BARRIO CENTRO,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,15238000,1,,,
5/4/2010,BOYACÁ,SOGAMOSO,Lunes,0:00,CENTRO,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,15759000,1,,,
5/4/2010,CALDAS,MANIZALES (CT),Lunes,18:30,LA CUMBRE,URBANA,"COLEGIOS, ESCUELAS",ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,3,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,ANALFABETA,17001000,1,,,
5/4/2010,CALDAS,SALAMINA,Lunes,3:00,OBRERO,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,17653000,1,,,
5/4/2010,CAQUETÁ,FLORENCIA (CT),Lunes,9:00,JUAN XXIII,URBANA,VIAS PUBLICAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,18001000,1,,,
5/4/2010,CESAR,AGUACHICA,Lunes,0:00,CENTRO,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,20011000,1,,,
5/4/2010,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,13:00,LA CONCORDIA E-17,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,11001000,1,,,
5/4/2010,HUILA,PITALITO,Lunes,15:30,CRISTO REY,URBANA,CASAS DE HABITACION,ARTÍCULO 210 A. ACOSO SEXUAL,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,41551000,1,,,
5/4/2010,HUILA,SAN AGUSTÍN,Lunes,4:00,LAS AMERICAS,URBANA,CASAS DE HABITACION,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,NO REPORTADO,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,41668000,1,,,
5/4/2010,SANTANDER,PIEDECUESTA,Lunes,10:00,LA CANTERA,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,4,MASCULINO,SOLTERO,COLOMBIA,NO REPORTA,NO REPORTADO,ANALFABETA,68547000,1,,,
6/4/2010,AMAZONAS,LETICIA (CT),Martes,9:40,-,RURAL,NO DEFINIDO,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,NO REPORTADO,NO REPORTADO,NO REPORTADO,35,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,91001000,1,,,
6/4/2010,CALDAS,RIOSUCIO,Martes,19:00,VDA BONAFON,URBANA,VIAS PUBLICAS,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,NO REPORTADO,A PIE,A PIE,19,FEMENINO,SOLTERO,NO REPORTADO,AMA DE CASA,NO REPORTADA,SECUNDARIA,17614000,1,,,
6/4/2010,CESAR,VALLEDUPAR (CT),Martes,4:00,CIUDADELA 450 AÑOS,URBANA,CASAS DE HABITACION,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,NO REPORTADO,A PIE,A PIE,37,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,PRIMARIA,20001000,1,,,
6/4/2010,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,14:00,LA GRANJA E-10,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,3,MASCULINO,SOLTERO,NO REPORTADO,NO REPORTA,NO REPORTADO,NO REPORTADO,11001000,1,,,
6/4/2010,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,15:00,TENERIFE E-5,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,7,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,11001000,1,,,
6/4/2010,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,15:30,FONTIBON CENTRO E-9,URBANA,CASAS DE HABITACION,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),NO REPORTADO,A PIE,A PIE,11,FEMENINO,NO REPORTADO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,11001000,1,,,
6/4/2010,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,22:00,LOS TRES REYES - I ETAPA E-19,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,3,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,NO REPORTADO,11001000,1,,,
6/4/2010,CUNDINAMARCA,FACATATIVÁ,Martes,22:00,VER. LOS MANZANOS,RURAL,FINCAS Y SIMILARES,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR  (CIRCUNSTANC,NO REPORTADO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,25269000,1,,,
6/4/2010,HUILA,OPORAPA,Martes,8:00,VEREDA SANTA ROSA,RURAL,NO DEFINIDO,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,NO REPORTA,NO REPORTADO,NO REPORTADO,41503000,1,,,
6/4/2010,HUILA,OPORAPA,Martes,8:00,VEREDA SANTA ROSA,RURAL,NO DEFINIDO,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,NO REPORTA,NO REPORTADO,NO REPORTADO,41503000,1,,,
6/4/2010,META,VILLAVICENCIO (CT),Martes,9:00,HACARITAMA,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 210 A. ACOSO SEXUAL,NO REPORTADO,NO REPORTADO,NO REPORTADO,36,FEMENINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,TECNICO,50001000,1,,,
6/4/2010,META,VILLAVICENCIO (CT),Martes,15:00,PORFIA,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,NO REPORTADO,NO REPORTADO,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,50001000,1,,,
6/4/2010,QUINDÍO,ARMENIA (CT),Martes,6:45,LA MILAGROSA,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,19,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SUPERIOR,63001000,1,,,
6/4/2010,RISARALDA,DOSQUEBRADAS,Martes,12:00,CAMPESTRE D,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,38,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,66170000,1,,,
6/4/2010,SANTANDER,BUCARAMANGA (CT),Martes,7:00,CAFE MADRID,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,3,FEMENINO,SOLTERO,COLOMBIA,NO REPORTA,NO REPORTADO,ANALFABETA,68001000,1,,,
6/4/2010,SANTANDER,GIRÓN,Martes,0:00,EL PALENQUE,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,NO REPORTADO,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,68307000,1,,,
6/4/2010,SANTANDER,GIRÓN,Martes,7:00,INVASION GALLINERAL,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,68307000,1,,,
6/4/2010,SANTANDER,SAN GIL,Martes,9:40,SAN JUAN DE DIOS,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,23,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,68679000,1,,,
6/4/2010,VALLE,TULUÁ,Martes,8:00,El Bosque,URBANA,CASAS DE HABITACION,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,NO REPORTADO,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,76834000,1,,,
7/4/2010,AMAZONAS,LETICIA (CT),Miércoles,0:00,KILOMETROS,URBANA,NO DEFINIDO,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,14,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,91001000,1,,,
7/4/2010,ARAUCA,ARAUCA (CT),Miércoles,6:10,URBANIZACION SANTA BARBARA,URBANA,LOTE BALDIO,ARTÍCULO 211. ACCESO CARNAL VIOLENTO (CIRCUNSTANCIAS AGRAVACIÓN),NO REPORTADO,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,81001000,1,,,
7/4/2010,ARAUCA,ARAUCA (CT),Miércoles,16:00,FLOR DE MI LLANO,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,81001000,1,,,
7/4/2010,ARAUCA,ARAUCA (CT),Miércoles,22:00,COSTA HERMOSA,RURAL,VIAS PUBLICAS,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,ARMA DE FUEGO,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,81001000,1,,,
7/4/2010,ARAUCA,TAME,Miércoles,6:00,CENTRO,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,81794000,1,,,
7/4/2010,ARAUCA,TAME,Miércoles,6:00,CENTRO,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,17,FEMENINO,SOLTERO,NO REPORTADO,ESTUDIANTE,NO REPORTADO,SUPERIOR,81794000,1,,,
7/4/2010,ATLÁNTICO,MALAMBO,Miércoles,20:00,CENTRO,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,7,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,8433000,1,,,
7/4/2010,BOLÍVAR,CARTAGENA (CT),Miércoles,11:00,GETSEMANI,URBANA,VIAS PUBLICAS,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,23,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,13001000,1,,,
7/4/2010,CÓRDOBA,CIÉNAGA DE ORO,Miércoles,18:30,-,RURAL,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,4,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,23189000,1,,,
7/4/2010,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,2:00,CIUDAD KENNEDY CENTRO CÍVICO D.L.F. E-8,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,NO REPORTADO,A PIE,A PIE,28,FEMENINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,NO REPORTADO,11001000,1,,,
7/4/2010,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12:00,LA CLARITA E-10,URBANA,CASAS DE HABITACION,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,ARMA BLANCA,A PIE,A PIE,21,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,TECNOLOGO,11001000,1,,,
7/4/2010,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,15:30,SIERRA MORENA E-19,URBANA,TIENDA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,7,FEMENINO,SOLTERO,COLOMBIA,NO REPORTA,NO REPORTADO,PRIMARIA,11001000,1,,,
7/4/2010,CUNDINAMARCA,SOACHA,Miércoles,20:00,PRADO DE LAS VEGAS,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR (CIRCUNSTANCIAS AGRAVACIÓN,NO REPORTADO,NO REPORTADO,NO REPORTADO,28,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,NO REPORTADO,SECUNDARIA,25754000,1,,,
7/4/2010,CUNDINAMARCA,VILLETA,Miércoles,15:30,-,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,NO REPORTADO,NO REPORTADO,NO REPORTADO,32,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,25875000,1,,,
7/4/2010,HUILA,NEIVA (CT),Miércoles,17:00,PRADO NORTE,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,2,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,ANALFABETA,41001000,1,,,
7/4/2010,HUILA,TARQUI,Miércoles,15:00,CENTRO,URBANA,"DROGUERIAS, FARMACIAS",ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,41791000,1,,,
7/4/2010,META,GRANADA,Miércoles,15:40,DIVINO NIÑO,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,7,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,50313000,1,,,
7/4/2010,NARIÑO,PASTO (CT),Miércoles,12:00,CATAMBUCO CENTRO,URBANA,NO DEFINIDO,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,NO REPORTADO,A PIE,A PIE,5,MASCULINO,SOLTERO,COLOMBIA,NO REPORTA,NO REPORTADO,NO REPORTADO,52001000,1,,,
7/4/2010,PUTUMAYO,MOCOA (CT),Miércoles,9:30,-,RURAL,"COLEGIOS, ESCUELAS",ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,6,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,86001000,1,,,
7/4/2010,SANTANDER,BUCARAMANGA (CT),Miércoles,8:00,PROVENZA,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,68001000,1,,,
7/4/2010,SANTANDER,BUCARAMANGA (CT),Miércoles,8:00,TRANSICION I,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,6,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,68001000,1,,,
7/4/2010,SANTANDER,BUCARAMANGA (CT),Miércoles,8:00,TRANSICION IV,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,6,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,68001000,1,,,
7/4/2010,SUCRE,SINCELEJO (CT),Miércoles,10:00,CRUZ DE MAYO,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,NO REPORTADO,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,70001000,1,,,
7/4/2010,VALLE,CALI (CT),Miércoles,14:00,EL GUABAL E10,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,NO REPORTADO,NO REPORTADO,3,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,NO REPORTADO,76001000,1,,,
7/4/2010,VALLE,GUADALAJARA DE BUGA,Miércoles,14:00,SANTA BARBARA,URBANA,VIAS PUBLICAS,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,CONTUNDENTES,VEHICULO,VEHICULO,25,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,76111000,1,,,
8/4/2010,ANTIOQUIA,APARTADÓ,Jueves,10:00,EL TIGRE,RURAL,FINCAS Y SIMILARES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,5045000,1,,,
8/4/2010,BOYACÁ,AQUITANIA,Jueves,22:00,VDA. LLANO ALARCON,RURAL,CASAS DE HABITACION,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,NO REPORTADO,NO REPORTADO,NO REPORTADO,51,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,NO REPORTADO,PRIMARIA,15047000,1,,,
8/4/2010,CAQUETÁ,FLORENCIA (CT),Jueves,0:00,SANTA INES,URBANA,VIAS PUBLICAS,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,18001000,1,,,
8/4/2010,CASANARE,VILLANUEVA,Jueves,9:00,-,URBANA,VIAS PUBLICAS,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,NO REPORTADO,NO REPORTADO,NO REPORTADO,17,FEMENINO,SOLTERO,NO REPORTADO,INDEPENDIENTE,NO REPORTADO,NO REPORTADO,85440000,1,,,
8/4/2010,CESAR,VALLEDUPAR (CT),Jueves,14:00,-,RURAL,CARRETERA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,20001000,1,,,
8/4/2010,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,11:00,LA AURORA I SECTOR E-5,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,5,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,ANALFABETA,11001000,1,,,
8/4/2010,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,16:00,BUENOS AIRES E-4,URBANA,CASAS DE HABITACION,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,11001000,1,,,
8/4/2010,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,18:00,SANTA LUCIA E-18,URBANA,LOCAL COMERCIAL,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,13,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,11001000,1,,,
8/4/2010,CUNDINAMARCA,MOSQUERA,Jueves,15:30,-,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,NO REPORTADO,NO REPORTADO,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,25473000,1,,,
8/4/2010,GUAJIRA,SAN JUAN DEL CESAR,Jueves,13:30,FORERO,URBANA,VIAS PUBLICAS,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR (CIRCUNSTANCIAS AGRAVACIÓN,NO REPORTADO,NO REPORTADO,NO REPORTADO,8,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,44650000,1,,,
8/4/2010,HUILA,HOBO,Jueves,13:00,AMAPOLITA,URBANA,PARQUES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,ANALFABETA,41349000,1,,,
8/4/2010,HUILA,NEIVA (CT),Jueves,8:00,JOSE EUSTACIO RIVERA,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,41001000,1,,,
8/4/2010,HUILA,RIVERA,Jueves,15:00,CANADA,URBANA,"COLEGIOS, ESCUELAS",ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,7,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,41615000,1,,,
8/4/2010,HUILA,SALADOBLANCO,Jueves,15:00,VEREDA EL PALMAR,URBANA,NO DEFINIDO,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,4,FEMENINO,SOLTERO,COLOMBIA,NO REPORTA,NO REPORTADO,NO REPORTADO,41660000,1,,,
8/4/2010,HUILA,TESALIA,Jueves,8:00,TORRECITAS,URBANA,VIAS PUBLICAS,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,NO REPORTADO,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,41797000,1,,,
8/4/2010,META,PUERTO RICO,Jueves,9:50,MORICHAL,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,2,FEMENINO,SOLTERO,COLOMBIA,NO REPORTA,NO REPORTADO,ANALFABETA,50590000,1,,,
8/4/2010,NORTE DE SANTANDER,PAMPLONA,Jueves,0:00,BARRIO CRISTO REY,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,NO REPORTADO,FEMENINO,NO REPORTADO,NO REPORTADO,NO REPORTA,NO REPORTADO,NO REPORTADO,54518000,1,,,
8/4/2010,RISARALDA,SANTA ROSA DE CABAL,Jueves,8:00,-,RURAL,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,NO REPORTADO,NO REPORTADO,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,NO REPORTADO,66682000,1,,,
8/4/2010,SANTANDER,BUCARAMANGA (CT),Jueves,0:00,CHORRERAS DE DON JUAN,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,NO REPORTADO,MASCULINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,68001000,1,,,
8/4/2010,SANTANDER,PIEDECUESTA,Jueves,7:00,SAN ANTONIO,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,7,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,68547000,1,,,
8/4/2010,VALLE,JAMUNDÍ,Jueves,0:00,LA AURORA E24,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ARMA BLANCA,A PIE,A PIE,69,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,76364000,1,,,
